2021-11-17;Excelsior Recordings 25 jaar;Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-17;Joe Buck + Kathleen Regan;Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-17;Matthew Halsall, Alabaster dePlume|Super-Sonic Jazz;Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-17;Oh Wonder;Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-17;Asko|Schönberg;TivoliVredenburg;Utrecht;TivoliVredenburg;Asko|Schönberg;;0;0;2021-11-07
2021-11-17;dEUS;TivoliVredenburg;Utrecht;TivoliVredenburg;Deus;Alternative;0;0;2021-11-07
2021-11-17;Frank Boeijen;TivoliVredenburg;Utrecht;TivoliVredenburg;Frank Boeijen;Pop;0;0;2021-11-07
2021-11-17;Malford Milligan;TivoliVredenburg;Utrecht;TivoliVredenburg;Malford Milligan;;0;0;2021-11-07
2021-11-17;Nordmann;TivoliVredenburg;Utrecht;TivoliVredenburg;Nordmann;Belgium;0;0;2021-11-07
2021-11-18;Het Gezelschap;De Helling;Utrecht;De Helling;;;0;0;2021-11-07
2021-11-18;Comedy Cowboys;De Vorstin;Hilversum;De Vorstin;;;0;0;2021-11-07
2021-11-18;Wolf & Moon + ISLE;Ekko;Utrecht;Ekko;;;0;0;2021-11-07
2021-11-18;7 Years of Lukas Graham (2020);Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-18;Back in the Day is Our Future;Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-18;Cryptozoo (2020);Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-18;MILK EXPO Bas Schippers & Kee van der Meer;Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-18;PM Warson;Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-18;Priya Ragu;Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-18;Doe Maar;Paradiso;Amsterdam;Paradiso;Doe Maar;Dutch;0;0;2021-11-07
2021-11-18;Erika de Casier;Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-18;Fabiano do Nascimento;Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-18;MIKE;Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-18;Palace Winter;Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-18;Remi Wolf;Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-18;Danny Vera;TivoliVredenburg;Utrecht;TivoliVredenburg;Danny Vera;Misc;0;0;2021-11-07
2021-11-18;Dondernacht: Basshall Movement;TivoliVredenburg;Utrecht;TivoliVredenburg;;;0;0;2021-11-07
2021-11-18;Douglas Firs;TivoliVredenburg;Utrecht;TivoliVredenburg;Douglas Firs;Americana;0;0;2021-11-07
2021-11-18;Duncan Laurence;TivoliVredenburg;Utrecht;TivoliVredenburg;;;0;0;2021-11-07
2021-11-18;UJazz Workshoppresentatie;TivoliVredenburg;Utrecht;TivoliVredenburg;;;0;0;2021-11-07
2021-11-19;Rob Dekay;De Helling;Utrecht;De Helling;;;0;0;2021-11-07
2021-11-19;Patat Met;De Vorstin;Hilversum;De Vorstin;;;0;0;2021-11-07
2021-11-19;Rutger van Barneveld In Concert;De Vorstin;Hilversum;De Vorstin;;;0;0;2021-11-07
2021-11-19;Sinead O'Brien + Baby's Berserk;Ekko;Utrecht;Ekko;;;0;0;2021-11-07
2021-11-19;Synthese presenteert: Oerknal en interbellum;Ekko;Utrecht;Ekko;;;0;0;2021-11-07
2021-11-19;Tangarine;Ekko;Utrecht;Ekko;Tangarine;Folk;0;0;2021-11-07
2021-11-19;Amsterdamse Popprijs;Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-19;Back in the Day is Our Future;Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-19;MILK EXPO Bas Schippers & Kee van der Meer;Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-19;Palmbomen II with special guest Betonkust;Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-19;Sevn Alias;Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
